id,code,name,definition,source_id/id,system
body_55293007,"55293007","Structure of first coccygeal vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55301004,"55301004","Structure of proximal epiphysis of femur","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55306009,"55306009","Bergmann astrocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55318000,"55318000","Subcutaneous tissue structure of palpebral margins","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55319008,"55319008","Gemistocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55362009,"55362009","Structure of first aortic arch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55367003,"55367003","Entire inferior gluteal vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55370004,"55370004","Structure of fovea oblonga of arytenoid cartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55375009,"55375009","Subcutaneous tissue structure of lumbosacral region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55387002,"55387002","Cerebral arcuate fibers","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55393005,"55393005","Structure of macula cribrosa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55398001,"55398001","Structure of base of second metacarpal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55401003,"55401003","Chromosome pair 13","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55409001,"55409001","Gingival lamina propria","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55418004,"55418004","Structure of tail of helix (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55433007,"55433007","Entire deep dorsal vein of penis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55438003,"55438003","Structure of centrum semiovale","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55441007,"55441007","Structure of large artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55460000,"55460000","Fetal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55484008,"55484008","Committed cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55492004,"55492004","Structure of body of third lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55497005,"55497005","Structure of fossa navicularis of urethra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55499008,"55499008","Structure of lesser trochanter of femur","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55509003,"55509003","Structure of vesalian bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55512000,"55512000","Superior gemellus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55524007,"55524007","Structure of nucleus pulposus of intervertebral disc of thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55537005,"55537005","Structure of ostium of coronary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55572008,"55572008","Left colon structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55578007,"55578007","Structure of coracohumeral ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55601007,"55601007","Structure of superior hypophyseal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55603005,"55603005","Adipose tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55606002,"55606002","Structure of transverse process of fourth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55609009,"55609009","Pharyngeal wall structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55610004,"55610004","Structure of alar ligaments","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55654005,"55654005","Structure of conjunctiva of both eyes","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55665000,"55665000","Posterior axillary fold structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55678000,"55678000","Structure of spinous process of vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55688004,"55688004","Structure of lateral arch of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55690003,"55690003","Structure of superficial vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55696009,"55696009","Structure of elastic fibers of skin","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55785008,"55785008","Nasolabial sulcus structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55790006,"55790006","Structure of corneal spaces","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55820007,"55820007","Entire inner surface of second rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55839002,"55839002","Structure of lamina of thyroid cartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55842008,"55842008","Pillar cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55844009,"55844009","Operculum structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55863005,"55863005","Structure of tibial nerve medial calcaneal branches","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55868001,"55868001","Paralumbar fossa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55873007,"55873007","Structure of distal shaft of fibula (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55881008,"55881008","Antihelix structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55893004,"55893004","Fractured membrane particle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55918008,"55918008","Monocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55927009,"55927009","Structure of subcutaneous bursa (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55940004,"55940004","Adenoidal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55962004,"55962004","Structure of subdural space of basal region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55977007,"55977007","Structure of esophageal lumen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55981007,"55981007","Glial fiber","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55988001,"55988001","Epidermis structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55992008,"55992008","Deep perineal space structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55997002,"55997002","Suboccipitofrontal diameter of head","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56016000,"56016000","Entire apical segmental branch of renal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56030005,"56030005","Structure of anterior malleolar artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56033007,"56033007","Entire shaft of third rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56042000,"56042000","Structure of caval opening of diaphragm (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56044004,"56044004","Structure of lamina vasculosa of choroid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56047006,"56047006","Structure of lateral abdominal wall","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56052001,"56052001","Facial nerve structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56069004,"56069004","Zona fasciculata of adrenal gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56092004,"56092004","Sphincter choledochus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56094003,"56094003","Structure of body of first thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56099008,"56099008","Structure of oculomotor nerve ramus communicans with nasociliary nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56101001,"56101001","Sphincter pancreaticus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56103003,"56103003","Structure of collateral ligaments of metacarpophalangeal joints","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56106006,"56106006","Structure of olfactory trigone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56132000,"56132000","Regenerating muscle fiber","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56154003,"56154003","Entire cisterna ambiens","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56178008,"56178008","Entire collateral ligament of metatarsophalangeal joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56184006,"56184006","Structure of capsule of cuneonavicular joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56185007,"56185007","Preauricular region structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56186008,"56186008","Subcutaneous tissue structure of little finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56190005,"56190005","Structure of external axis of eyeball","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56193007,"56193007","Oculomotor nerve structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56196004,"56196004","Juxtaglomerular cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56198003,"56198003","Epithalamic structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56213003,"56213003","Skin of finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56224001,"56224001","Structure of lymphatic vessel of ureter and urinary bladder (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56244007,"56244007","10 to 19 percent of body surface","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56262003,"56262003","Structure of aponeurosis of biceps brachii muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56284003,"56284003","Structure of subtendinous bursa of teres major muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56296005,"56296005","Spinal veins","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56300006,"56300006","Structure of middle glossoepiglottic fold","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56308004,"56308004","Mitochondrial 'bridge'","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56310002,"56310002","Metacarpophalangeal joint structure of thumb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56318009,"56318009","Structure of transverse sinus of pericardium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56322004,"56322004","Structure of left posterior descending branch of circumflex branch of left coronary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56323009,"56323009","Structure of semispinalis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56329008,"56329008","Pituitary structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56332006,"56332006","Chromosome pair 10","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56334007,"56334007","Structure of common tendon sheath of flexor muscle of forearm, wrist, hand (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56340000,"56340000","External os structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56341001,"56341001","Structure of great cerebral vein (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56368001,"56368001","Cell wall, eukaryotic","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56369009,"56369009","Structure of inferior phrenic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56375000,"56375000","Structure of mucosa of vas deferens","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56399000,"56399000","Structure of collateral radial ligament of elbow","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56400007,"56400007","Structure of renal vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56401006,"56401006","Bone structure of T5","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56407005,"56407005","Both spermatic cords","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56411004,"56411004","Entire Waldeyer's ring","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56439003,"56439003","Structure of right gastroepiploic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56447003,"56447003","Structure of body of clitoris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56450000,"56450000","Entire crest of head of eighth rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56459004,"56459004","Foot structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56470006,"56470006","Inner mitochondrial space","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56476000,"56476000","Subcutaneous tissue structure of umbilical region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56493000,"56493000","Supraorbital area structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56494006,"56494006","Structure of periaortic tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56508003,"56508003","Vaginal mucous membrane structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_56514005,"56514005","Structure of membranous portion of interventricular septum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
